artist,id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
Steve Tyrell,74ZSZup4voCRvh1UFty2fK,I'll Be Home for Christmas,0.354,0.1939999999999999,0.0,-10.691,1.0,0.0286,0.865,0.000768,0.163,0.134,82.38600000000001,45
Holly Cole,1QRw763OjwBvif7oGBZKit,'zat You Santa Claus,0.536,0.349,3.0,-7.303999999999999,1.0,0.0358,0.715,0.0,0.131,0.24,88.014,40
Diana Krall,6zduorj53VssZG2WOsXq3G,Let It Snow,0.5589999999999999,0.485,5.0,-6.738,1.0,0.0702,0.367,0.0,0.1,0.5920000000000001,147.251,47
Rod Stewart,6DOXSP5bxHE4bRJnqXpdZd,When You Wish Upon A Star,0.35,0.178,3.0,-12.72,1.0,0.0306,0.938,1.83e-06,0.118,0.27,141.49,7
Louis Armstrong,6K9qv0rAJ0QUjPnlRpMwvd,Christmas In New Orleans,0.659,0.3879999999999999,7.0,-9.615,0.0,0.13,0.6629999999999999,0.0,0.135,0.541,103.909,49
Ella Fitzgerald,1ta7346unwX9mJOqbSB9wD,Have Yourself A Merry Little Christmas,0.611,0.247,7.0,-9.038,1.0,0.0419,0.961,2.74e-06,0.218,0.484,112.239,56
Teddy Thompson,0zDbSLUYf4e0FaLthFzsaw,White Christmas,0.255,0.406,0.0,-6.691,1.0,0.0301,0.413,3.51e-06,0.121,0.17,116.15,45
Dianne Reeves,5YmJtoST7bbcxCycpyw2yL,Carol Of The Bells,0.564,0.461,11.0,-9.026,0.0,0.04,0.626,0.0,0.305,0.4639999999999999,125.655,44
Billy Eckstine,7gXjaS8KmxBtsoyv6XNogg,Christmas Eve,0.239,0.2769999999999999,8.0,-9.85,1.0,0.0291,0.952,0.0,0.0711,0.289,72.399,6
Don Sebesky,1UWCJQJv0PbtWa2KXyN6yY,Snowfall,0.188,0.207,5.0,-15.324000000000002,1.0,0.0304,0.878,0.884,0.108,0.233,85.016,44
Frank Sinatra,75clRtmtXSkZsPm6SjjQ5j,Santa Claus Is Comin' to Town,0.636,0.178,7.0,-12.179,0.0,0.0656,0.6629999999999999,0.0,0.0964,0.643,139.997,33
The Puppini Sisters,1k0Fo8boJohHlLF4n9Zhht,Here Comes Santa Claus,0.7829999999999999,0.402,1.0,-6.875,1.0,0.0375,0.536,0.0,0.0722,0.87,76.184,44
Tony Bennett,2xoTSMtigVw64fJ9Ff5Tlk,A Child Is Born,0.402,0.119,5.0,-13.08,1.0,0.0382,0.978,0.00573,0.113,0.105,89.71600000000001,6
Billie Holiday,4swVkhYwnmA0ls8UWzz5VU,I've Got My Love to Keep Me Warm,0.654,0.222,10.0,-12.081,1.0,0.0481,0.976,0.00159,0.141,0.5579999999999999,138.936,45
Louis Prima,43cikuYdx521QNlJxwpOx3,Shake Hands With Santa Claus,0.695,0.373,7.0,-7.351,0.0,0.0617,0.84,0.0,0.1169999999999999,0.885,67.455,5
Brooke Annibale,0NxlSa51JTQCT50BXxOQ2b,"O Come, O Come Emmanuel",0.45,0.2,8.0,-13.777,0.0,0.0357,0.7909999999999999,0.0,0.106,0.332,127.941,37
Damien Rice,2mKXnDtf8D8AAMNtgYcfQi,Eskimo,0.3829999999999999,0.00235,0.0,-11.856,1.0,0.0484,0.256,0.000901,0.0604,0.0767,123.552,36
Joy Williams,4jbe59AoOM81GJQ8tT8IZy,I'll Be Home for Christmas,0.5579999999999999,0.0283,2.0,-15.800999999999998,1.0,0.0413,0.984,0.0,0.223,0.406,70.443,42
Beta Radio,41acBwmsazBajcgBiJZtJP,Angels We Have Heard on High,0.4579999999999999,0.241,0.0,-14.504,1.0,0.0295,0.816,5.41e-05,0.0971,0.228,149.951,39
Joseph,5sgxxHfmmaqfddsVq9v5Ba,Rest,0.201,0.096,2.0,-18.799,1.0,0.0334,0.922,0.716,0.1119999999999999,0.0646,177.239,37
Old Sea Brigade,2pTaSZ6sHWlkS0s2NgiRRi,Christmas Dream,0.767,0.186,4.0,-13.139,1.0,0.0343,0.911,0.00106,0.098,0.0792,121.984,35
David Keenan,4lRkGLyn34DslvBDT0vSnA,Postcards from Catalonia,0.412,0.207,4.0,-8.589,1.0,0.0807,0.774,0.0,0.102,0.203,82.45,52
Mountain Man,5I152ZJvFMDUWvKd9tiKcn,White Christmas,0.465,0.0206,7.0,-18.6,1.0,0.0436,0.963,0.000522,0.1669999999999999,0.23,115.371,32
Joseph,1N0xDVB8oJ6rb10n2lA46b,Sister Winter,0.322,0.362,4.0,-7.216,1.0,0.0287,0.948,7.890000000000001e-05,0.1169999999999999,0.203,130.40200000000002,36
Handsome and Gretyl,6jBGH36Ue2beiIFrjakDkX,Avalanche,0.525,0.409,2.0,-10.496,1.0,0.0291,0.7859999999999999,0.1,0.0907,0.66,170.63299999999998,39
Ruby Amanfu,3ix3bHsj4H8ceIuMe4T5T9,Cathedrals,0.365,0.185,11.0,-12.868,1.0,0.0366,0.961,2.51e-05,0.0825,0.12,81.844,29
The Sea The Sea,0EoQJXwVIsHZu0coGl9VJV,Have Yourself a Merry Little Christmas / What a Wonderful World,0.324,0.212,0.0,-7.479,1.0,0.0279,0.926,0.0,0.0949,0.457,86.781,35
The Head and the Heart,01NSrsQkOZ3PgRcGLGrOT5,Winter Song,0.54,0.253,5.0,-14.274,1.0,0.032,0.8370000000000001,0.00139,0.1169999999999999,0.32,171.949,9
The Civil Wars,1qSBHo7rjtqYdd0XJB8ngq,I Heard The Bells On Christmas Day,0.492,0.145,2.0,-14.504,0.0,0.0421,0.872,9.7e-06,0.106,0.218,90.078,41
The Staves,0DspUQUTwLtKeUO3Bb7LKK,"Home Alone, Too",0.32,0.244,0.0,-10.511,1.0,0.0274,0.831,0.0003109999999999,0.0991,0.181,141.765,41
Beta Radio,4bXhgzaLGXH71jtqyJ6BPB,Carol of the Banjos,0.674,0.397,8.0,-13.923,0.0,0.0586,0.933,0.856,0.146,0.39,170.017,37
Hush Kids,24Vowd4cVtxt1WcahC23dZ,Silver Bells,0.264,0.42,7.0,-9.834,1.0,0.0354,0.7020000000000001,6.11e-05,0.122,0.2769999999999999,89.92200000000001,37
Eddie Berman,2iMRkpZz0nxGAGHIsUE351,Little Drummer Boy,0.6970000000000001,0.225,10.0,-11.068,1.0,0.0449,0.913,0.193,0.124,0.487,84.568,37
Freedom Fry,46ZoqYCe0mIpFOkTi1Kxf6,What Child Is This? (Greensleeves),0.5760000000000001,0.574,9.0,-4.3180000000000005,0.0,0.0252,0.294,0.939,0.115,0.546,84.98700000000001,34
Hush Kids,27Y92XmoFMVeVVwJhOWczE,Jingle Your Bells,0.524,0.59,4.0,-8.336,1.0,0.0708,0.451,0.00296,0.146,0.815,164.679,34
The Civil Wars,5KsZSksgeYi3RxIoAAcy5l,Tracks In the Snow,0.461,0.118,4.0,-13.81,1.0,0.0342,0.957,2.49e-06,0.0909,0.149,113.852,36
The Sweeplings,2WXdf7FI66qbra5dtyPTVS,Winter Wonderland,0.648,0.298,7.0,-11.095999999999998,1.0,0.0315,0.733,0.0001,0.103,0.19,131.931,4
Caroline Spence,2AUHUlz3WsgArd1uZ4bHEj,More Than Christmas,0.58,0.221,11.0,-12.299,1.0,0.03,0.731,0.000425,0.106,0.173,124.876,34
Erin Rae,00J60e6s8QVW5cbhjBzYgk,Merry Christmas Darling,0.483,0.3289999999999999,7.0,-12.339,1.0,0.0336,0.838,0.000393,0.136,0.251,80.084,32
The Oh Hellos,7tTkdF0gJssYoID20Uw70i,"Mvmt I, ""Rejoice! Rejoice!""",0.38,0.242,6.0,-15.357,0.0,0.0312,0.899,0.3429999999999999,0.13,0.156,72.952,41
Bahamas,4oTvofluzKOEfYRpus5wwm,Christmas Must Be Tonight,0.602,0.336,7.0,-11.882,1.0,0.0462,0.529,0.0328,0.115,0.311,126.422,2
Communist Daughter,2wC21pecl5NqHZjdyunYxM,Blue Spruce Needles,0.551,0.2319999999999999,7.0,-14.073,1.0,0.0333,0.855,0.00759,0.1369999999999999,0.434,108.329,31
My Bubba,4FSKL9VBXp8CCxo93uBkik,Champagne Drops,0.507,0.288,11.0,-11.092,1.0,0.0314,0.948,0.209,0.1,0.172,179.62400000000002,32
Frank Turner,3bUh3VtOuD5vE76r2LS1y8,Happy New Year,0.6729999999999999,0.32,1.0,-8.17,1.0,0.155,0.86,0.0,0.124,0.62,83.975,24
Damien Rice,0T4noS4XEjA29LbHXvjLJD,Silent Night - Live from Union Chapel,0.243,0.215,2.0,-21.08,1.0,0.123,0.899,7.77e-06,0.925,0.148,89.984,34
Joshua Hyslop,1MCjBbGWBgQoRhHP1nuVD0,Winter's Night,0.429,0.452,2.0,-7.991,1.0,0.0288,0.7959999999999999,0.0,0.0694,0.6609999999999999,83.906,1
My First Tooth,19PbVUTpF75SeZQpTEUJwM,Sleet and Snow,0.607,0.5589999999999999,5.0,-8.496,1.0,0.0253,0.052,0.0,0.331,0.3879999999999999,92.319,32
Johnnyswim,3lO8pgX6D1VmvnklTVPV6r,What Are You Doing New Years Eve,0.456,0.285,8.0,-8.767999999999999,1.0,0.0501,0.769,0.0,0.125,0.282,129.262,1
Lisa Hannigan,2Dx7CbP88KSx88nmvXHARg,Snow,0.4639999999999999,0.406,4.0,-12.963,0.0,0.0286,0.789,0.319,0.126,0.324,84.91,1
Fleet Foxes,1Er5JMNcguoBMFXxwZ7BWH,White Winter Hymnal,0.629,0.534,6.0,-9.054,0.0,0.0267,0.437,3.33e-06,0.3279999999999999,0.649,124.964,13
Laura Marling,4rFBPLritEDq6XE93cNxtT,Goodbye England (Covered In Snow),0.376,0.237,2.0,-12.101,1.0,0.0343,0.67,0.00314,0.124,0.3379999999999999,94.223,1
Neil Halstead,5T5FkiC6rR5G6853YPeIZj,Home For The Season,0.703,0.13,2.0,-11.815,1.0,0.0356,0.929,0.027,0.108,0.121,81.631,32
Dark Dark Dark,5Kv80rWYShQUkU5EVJn9Ie,Winter Coat,0.523,0.2,0.0,-10.953,0.0,0.0321,0.923,0.00632,0.095,0.233,137.839,33
Birger Olsen,5mIs2glU2CYmyk8TGCjSkN,The Lights Just Buzz,0.318,0.508,4.0,-8.392000000000001,1.0,0.0332,0.514,0.0105,0.114,0.252,185.71400000000003,1
Nathaniel Rateliff & The Night Sweats,2ulTzuArA3ztN0pEDN3uwe,Santa Baby,0.7659999999999999,0.299,10.0,-11.304,0.0,0.0478,0.782,0.0,0.105,0.6459999999999999,90.027,34
The Bird and the Bear,6MlJrVMeHKRPiudD4CUmmS,As Soon as Winter Comes,0.455,0.461,0.0,-7.431,0.0,0.0339,0.356,0.0011,0.108,0.225,175.005,31
The White Album,06WzOBXFVI2MJDH49r6nrX,The Snow,0.474,0.483,1.0,-5.664,0.0,0.0267,0.242,0.0171,0.29,0.366,73.016,31
Mindy Gledhill,2sZS1YF9PepJiie2C9xw4Y,Winter Moon,0.7879999999999999,0.455,6.0,-7.492999999999999,1.0,0.032,0.6,0.0,0.0672,0.5579999999999999,108.979,1
The Lake Poets,4Ty0vDG9dS1dLa2x2aPK3v,1996,0.614,0.165,6.0,-12.203,1.0,0.0324,0.935,2.7300000000000003e-05,0.0909,0.1989999999999999,97.897,30
Sufjan Stevens,6JFc0YHtb1jUwG1ddn4dEB,Coventry Carol,0.42,0.187,2.0,-12.607,0.0,0.0315,0.945,0.0397,0.0689,0.445,149.718,36
Oxford & Co.,7kvlamNp9t5EhZumhf2bYt,Rocking Around The Christmas Tree,0.62,0.7090000000000001,11.0,-4.106,1.0,0.0296,0.4039999999999999,0.0,0.23,0.674,110.001,28
Elizabeth Mitchell,30lIm60ZjlBzP7GC2glvBO,"Oh, Watch the Stars",0.225,0.0697,9.0,-17.963,1.0,0.0386,0.979,0.0824,0.132,0.203,74.432,30
Venus and the Moon,4tf0qvezl6A4n9Gvx81NBr,Xmas Song (War is Over),0.34,0.218,11.0,-14.335,0.0,0.0337,0.934,0.000605,0.1009999999999999,0.162,119.866,29
Scott Mulvahill,5NHjU6TqwIFrunmTaHfUI4,O Little Town of Bethlehelm,0.302,0.175,4.0,-11.035,1.0,0.0317,0.917,0.0,0.11,0.243,87.021,33
Freedom Fry,7IPuNEm3yWhhOxmJfoIO17,Oh Santa (Bad World),0.78,0.519,7.0,-6.904,1.0,0.0282,0.644,0.0,0.0918,0.629,115.989,29
Annalise Emerick,0rKjJB90TZ62o8npz8QEn3,This Love Won't Break Your Heart,0.6629999999999999,0.284,0.0,-10.64,1.0,0.0318,0.7959999999999999,0.0,0.094,0.265,123.008,37
Brooke Annibale,6zeGEI2xy5wqBIkK2yyJxT,This Holiday,0.523,0.3329999999999999,0.0,-10.466,1.0,0.0263,0.5920000000000001,1.7e-05,0.14,0.241,77.014,28
Shelby Earl,2bZFe1ofcf8XwudrXSGcaN,This Christmas Is for Us,0.3229999999999999,0.45,0.0,-8.545,1.0,0.0274,0.271,1.16e-06,0.105,0.203,93.726,27
Sufjan Stevens,2wIcC00knzyI889QUMQy4D,Joy To The World,0.521,0.249,1.0,-13.825,1.0,0.0276,0.897,0.000125,0.0681,0.496,136.90200000000002,5
The Barr Brothers,1x2ucodSFXBkzZHmkXudqh,Dear Mrs. Claus,0.473,0.408,7.0,-10.094,1.0,0.0349,0.952,3.67e-05,0.125,0.326,101.291,1
Jay Brannan,6ZqMgj1KxtP8443N945hhp,Dear Santa,0.644,0.3879999999999999,11.0,-7.742999999999999,1.0,0.0316,0.3339999999999999,7.82e-06,0.109,0.3279999999999999,135.805,0
Great Lake Swimmers,6mNrNhAqFSzQxDldRilzMh,Songs for the Angels,0.445,0.22,4.0,-12.33,1.0,0.0289,0.96,0.00137,0.158,0.138,87.06700000000001,0
Gavin James,2rJIAkvXiReCqUJLxVuxnV,Fairytale of New York,0.38,0.0743,8.0,-15.394,1.0,0.0433,0.86,3.56e-06,0.106,0.272,87.24,27
Lewis & Leigh,3pX0dLmn1PLXlrxub9ZcYE,White Christmas,0.481,0.0739,9.0,-16.914,1.0,0.0303,0.905,1.61e-06,0.11,0.302,91.813,1
Alana Henderson,6PpfkY5MeUG8bFHfWIBl1Q,Two Turtle Doves,0.472,0.127,11.0,-9.092,0.0,0.057,0.914,3.85e-05,0.124,0.264,194.162,1
The Civil Wars,4YIoQTJDBXAc7r8rDxUi50,O Come O Come Emmanuel,0.2739999999999999,0.156,4.0,-11.816,0.0,0.0367,0.916,5.12e-06,0.0925,0.228,179.326,34
Red Sky July,0qrgsgJluraNxaeAKSOHjt,Save Christmas Day For Me,0.5489999999999999,0.315,9.0,-9.471,1.0,0.0322,0.73,0.0,0.0871,0.308,137.916,27
Wintery Songs in Eleventy Part Harmony,3ifVamCIQdxN6CY7HQRL4W,Winter Wonderland (feat. Laura Cortese),0.534,0.163,4.0,-14.349,1.0,0.0298,0.95,0.042,0.0834,0.36,109.263,28
Okkervil River,1Hk2eu2DV4hZADjxKSvdqj,Listening To Otis Redding At Home During Christmas,0.401,0.261,9.0,-10.417,1.0,0.0289,0.866,0.0836,0.103,0.273,121.596,1
Penny and Sparrow,35yT30p4tPxhckJ8Lbpd6r,Come Thou Fount,0.374,0.147,2.0,-14.21,1.0,0.045,0.933,4.19e-06,0.0704,0.205,119.0,36
The Hot Hearts,5Fzf29r1XkqFnxm8C9XBhA,In The Bleak Midwinter,0.3389999999999999,0.272,10.0,-11.182,1.0,0.0311,0.797,0.00126,0.136,0.276,149.22,1
The Oh Hellos,4Rp46lIfakLfCQMUuG8uOZ,"Mvmt IV, ""Every Bell on Earth Will Ring""",0.551,0.565,9.0,-8.918,1.0,0.0267,0.58,0.00318,0.151,0.2769999999999999,100.039,39
The Orphan Brigade,5Df6MzHKeXGO8xgFMhjdAL,We Were Marching on Christmas Day,0.528,0.569,4.0,-9.116,1.0,0.0378,0.4539999999999999,0.000336,0.0925,0.4629999999999999,78.726,27
Beta Radio,6LARr2IilXpIETOhscaBGh,I Heard the Bells,0.215,0.2289999999999999,9.0,-12.675,0.0,0.0318,0.946,0.0152,0.0986,0.0463,150.561,32
Johnnyswim,5hexwMWl47Y4XASG8aOI36,Christmas Day,0.374,0.456,8.0,-9.873,1.0,0.0378,0.415,0.0,0.217,0.166,82.171,1
The Ruby Pines,0xo74ue4eAko2WXco63cfv,The First Noel,0.503,0.0713,4.0,-10.905,1.0,0.0361,0.892,0.0002399999999999,0.105,0.196,108.589,31
Nickel Creek,2V3w0JAQYU39IgTlHGMAXZ,Christmas Eve,0.565,0.284,4.0,-10.222,1.0,0.0278,0.775,3.47e-06,0.105,0.241,136.014,33
Slow Club,3rY8Jrj9Kl1hOxQEy3q0KL,Christmas TV,0.638,0.254,2.0,-9.461,1.0,0.0404,0.8340000000000001,0.0,0.106,0.479,112.431,47
Ciaran Lavery,1WHRjzb9yzWvawfIQDvZln,Have Yourself a Merry Little Christmas - Live at the Mac,0.178,0.178,9.0,-15.737,1.0,0.0335,0.568,0.0001629999999999,0.102,0.1939999999999999,166.88099999999997,28
Cocoon,05GBNU3wMadW9u9sBWSleI,Christmas Song,0.7140000000000001,0.485,4.0,-6.52,1.0,0.0328,0.324,0.0002279999999999,0.121,0.688,88.98200000000001,28
Holley Maher,40YdqaqZx7PIhFerYClk45,This December,0.461,0.172,11.0,-13.112,1.0,0.0345,0.758,5.01e-05,0.1119999999999999,0.201,147.55700000000002,1
Wintery Songs in Eleventy Part Harmony,2Zrn4nySOKLYde7iQV7IfZ,Silent Night (feat. Anais Mitchell),0.1939999999999999,0.12,7.0,-14.769,1.0,0.0447,0.941,0.0307,0.144,0.272,174.71900000000002,27
Matt Pond PA,3XZMIVgiRCwnKfce1osBYl,Holiday Road,0.474,0.316,7.0,-11.357,1.0,0.0323,0.8490000000000001,0.8640000000000001,0.0897,0.0807,127.984,31
Jetty Rae,5ebE9ykh6nrO8KDlWdemk2,Christmas Kiss,0.7340000000000001,0.265,5.0,-8.497,1.0,0.0284,0.872,0.0,0.0618,0.357,112.026,1
Robbie Seay Band,2FvML0Kz3UFfKb6XV33onK,God Rest Ye Merry Gentlemen,0.465,0.509,9.0,-12.373,0.0,0.0354,0.6509999999999999,1.12e-06,0.125,0.356,135.96200000000002,29
The Last Bison,4baYGOSPlBPfypDM6IwTxM,Deck The Halls,0.614,0.424,2.0,-12.143,1.0,0.0274,0.698,5.12e-05,0.113,0.648,107.99,0
Friend Of All The World,0zUAob6pnNxXj6hK2JK61r,First Snow,0.49,0.172,11.0,-17.49,0.0,0.0351,0.8029999999999999,0.0057,0.1159999999999999,0.408,154.007,27
Current Swell,4p8AMWj6ZBnrE3IUY004yE,Christmas Alone,0.706,0.492,5.0,-7.53,1.0,0.0277,0.873,0.0441,0.1009999999999999,0.263,103.083,1
Sugar & The Hi Lows,1wYYeL1U58MfPFHRRfdunQ,Snow Angel,0.579,0.353,10.0,-10.653,1.0,0.0303,0.7909999999999999,0.0004089999999999,0.0918,0.265,139.095,29
Jetty Rae,1EPWbvVIpMfac0Houy0uUX,"O, Holy Night",0.4579999999999999,0.178,6.0,-10.255999999999998,1.0,0.0306,0.8590000000000001,0.0,0.0988,0.122,111.893,1
Al Lewis,4KCmvWOJCXFCXyY4TvH7DE,A Child's Christmas in Wales,0.348,0.228,10.0,-10.879,1.0,0.036,0.8390000000000001,0.000528,0.1119999999999999,0.21,83.971,0
Cary Brothers,1DauQsxBWMtYJmiV6iIKHq,Christmas Tree,0.447,0.28,4.0,-15.265,0.0,0.0312,0.841,0.00195,0.125,0.284,85.94200000000001,28
Johnnyswim,4N8C2c5Y8ZRFAEdeogNB10,O Come All Ye Faithful,0.396,0.445,10.0,-10.365,1.0,0.0313,0.557,3.59e-05,0.0831,0.215,97.736,1
Daniela Andrade,737QrlDXQ60hnDCkzUDxhK,Christmas Time Is Here,0.444,0.153,9.0,-13.083,1.0,0.0404,0.769,0.0,0.111,0.218,125.67,41
Paul McCartney,6NBEjaO6uf9ZCxjylkazqh,The Christmas Song (Chestnuts Roasting On An Open Fire),0.589,0.13,5.0,-19.413,0.0,0.0523,0.8240000000000001,6.08e-06,0.107,0.211,66.066,34
Holley Maher,4oKbuMqvPY6itUZ6MErz2w,It Came Upon a Midnight Clear,0.708,0.25,4.0,-11.434,1.0,0.0407,0.967,0.0004089999999999,0.275,0.386,124.247,31
Colin & Caroline,1PqICsBgqq8k2FrAdGUGfq,This Time Next Year,0.685,0.4029999999999999,9.0,-12.55,1.0,0.0295,0.6,0.0,0.0595,0.524,106.966,29
Aron Wright,6GvYFiFnpu3hc1A2qPk91m,When Christmas Is On The Heart,0.432,0.181,0.0,-11.714,1.0,0.0317,0.918,1.41e-05,0.104,0.449,129.22899999999998,28
Trella,4gsNO2qnHlrdvR4JFCi4P3,"Christmas Eve, I'm Yours. (feat. Jillian Edwards & Corey Kilgannon)",0.336,0.3329999999999999,2.0,-9.084,1.0,0.0265,0.6729999999999999,0.0,0.28,0.446,80.505,27
Colin & Caroline,4njsApPwpZMNTRv4sIs3gw,Christmas (Baby Please Come Home),0.665,0.1689999999999999,7.0,-12.411,1.0,0.0377,0.764,0.0,0.111,0.4529999999999999,115.964,30
Joni Mitchell,0DAmSYQW9kq9gQNDI002KP,River,0.405,0.152,0.0,-13.901,1.0,0.0395,0.979,9.07e-05,0.104,0.3829999999999999,61.34,63
Luis Miguel,683fOEDnFrDuFM9oMpuEhK,"Navidad, Navidad",0.517,0.843,10.0,-3.52,1.0,0.153,0.355,0.0,0.156,0.7490000000000001,173.13,54
Mariah Carey,2g2N78BH9x4iAzeSvjG7dU,All I Want For Christmas Is You,0.547,0.889,9.0,-4.538,0.0,0.0586,0.0759,0.0,0.127,0.449,150.031,7
Willie Colón,7nmQRUWNptOVlHlxDAYMWE,Popurri Navideño / Estrellas De Oriente (De Tierras Lejanas) / Noche De Paz / La Virgen Maria / La Tierra Mia,0.664,0.612,7.0,-9.453,0.0,0.0573,0.631,1.22e-05,0.3979999999999999,0.7959999999999999,94.276,2
Víctor Manuelle,5EOjxQsuszwFphhkCOqT6j,Mi Navidad No Se Apaga,0.524,0.903,7.0,-3.123,1.0,0.175,0.4539999999999999,0.0,0.568,0.825,113.639,38
Reik,6lxZad9QvvupcZmt0BwKPJ,Noche de Paz - Recorded at Electric Lady Studios NYC - Spotify Studios NYC,0.47,0.221,2.0,-12.411,1.0,0.0316,0.962,9.04e-05,0.0952,0.139,103.79,5
José Feliciano,0UORDNH9ZneYlamDQB7guH,Feliz Navidad,0.514,0.83,2.0,-8.666,1.0,0.0391,0.5479999999999999,0.0,0.321,0.964,148.806,16
Natalia Lafourcade,3bwI0Su2SCCBJIOPT1PVp2,Farolito - En Vivo [Sala Telefónica del Centro Cultural Roberto Cantoral],0.424,0.336,0.0,-11.617,1.0,0.371,0.7829999999999999,0.0,0.703,0.4589999999999999,88.735,37
Prince Royce,3VwFVdzHS7kEC0XKswiWA9,Mi Regalo Favorito,0.779,0.794,9.0,-4.577,1.0,0.036,0.3389999999999999,1.54e-06,0.135,0.725,129.07299999999998,36
El Gran Combo De Puerto Rico,0GppZBPxqJ70c3kYFX4AQm,La Fiesta de Pilito,0.5589999999999999,0.626,9.0,-5.602,0.0,0.043,0.7440000000000001,0.0,0.127,0.8809999999999999,97.712,42
Wham!,0QPYn15U8IQHKcH2LDfrek,Last Christmas,0.735,0.645,11.0,-8.147,0.0,0.0273,0.2769999999999999,0.0,0.4579999999999999,0.8809999999999999,106.753,26
Kelly Rowland,76jef0QPcSa0tY1Vu8ekhv,Love You More At Christmas Time,0.501,0.675,1.0,-5.08,1.0,0.0965,0.241,0.0,0.198,0.501,96.703,2
Víctor Manuelle,01W0fOluLxLPivIUbOtGWr,Me Quede Puyu,0.7170000000000001,0.82,7.0,-2.528,0.0,0.138,0.638,0.0,0.6409999999999999,0.885,104.075,39
Ricardo Montaner,2NTSedGwhyDq925dbSVxcK,Amparito,0.7170000000000001,0.93,9.0,-3.805,1.0,0.0499,0.11,0.0,0.0261,0.93,99.998,32
Gloria Estefan,6YH4GanBHEi4oRsqvKFMwv,Christmas Through Your Eyes,0.53,0.421,2.0,-11.352,1.0,0.0305,0.8029999999999999,0.0,0.057,0.4,150.901,42
Gloria Trevi,26I1JLJM7vns3zSlKKEvbX,Esta Navidad,0.785,0.8640000000000001,9.0,-3.083,1.0,0.0371,0.28,0.0,0.113,0.386,100.017,39
Liam Payne,24FPj1NfigHBf140kTbdS8,"Let It Snow, Let It Snow, Let It Snow - Recorded At Electric Lady Studios NYC",0.642,0.29,2.0,-10.651,1.0,0.035,0.965,0.0001139999999999,0.104,0.5379999999999999,122.072,19
Ventino,0SAPlU0dDVr5FytQtRe5tc,Ya es Navidad,0.46,0.3779999999999999,2.0,-7.16,1.0,0.0284,0.3289999999999999,0.0,0.176,0.212,170.491,35
Jessie J,3E1DLz9jCFpvtQp9u9kKnH,Man With The Bag,0.621,0.69,7.0,-3.4960000000000004,1.0,0.0856,0.557,0.0,0.377,0.7170000000000001,140.649,50
Willie Colón,3q07EDAXOMoQ4SSf5NRkVn,Aires De Navidad,0.752,0.703,7.0,-6.147,1.0,0.0367,0.659,1.93e-05,0.0492,0.942,97.054,2
David Bisbal,2LZkBWdmv9zYZdWXlesVlF,Mi Estrella,0.466,0.431,5.0,-8.432,1.0,0.0314,0.693,0.0,0.132,0.316,120.022,28
Adam Lambert,6PMhkA8o1fsn3fLCYuFp9r,Please Come Home For Christmas,0.426,0.562,11.0,-6.895,1.0,0.0314,0.547,0.0,0.122,0.401,174.162,10
Rosana,5B7T5rlFMewr6Npbuw8q8t,En Navidad - En directo,0.669,0.904,1.0,-6.299,1.0,0.0714,0.283,0.0,0.98,0.769,129.887,39
Villancicos Navideños,6OGbcklgWltNsSa678d5Bb,El Nino Del Tambor,0.534,0.417,10.0,-10.964,1.0,0.0351,0.746,0.000411,0.0937,0.748,144.278,0
Jon Secada,4SIRNOB4kL8Uox6xqr07Ej,El Tamborilero,0.8009999999999999,0.497,6.0,-9.825,1.0,0.0281,0.486,6.15e-05,0.134,0.539,119.998,29
Tori Kelly,3mORNTAlAguOAiP7Habmo2,Angels We Have Heard On High - Recorded At Electric Lady Studios NYC,0.415,0.405,0.0,-8.63,1.0,0.0307,0.578,0.0,0.113,0.276,109.56,18
Aloe Blacc,5YXTITnbibiZbdo3maG39v,El Burrito Sabanero - Recorded at Spotify Studios NYC,0.6890000000000001,0.667,11.0,-6.738,0.0,0.113,0.123,0.0,0.0951,0.856,149.935,37
Elvis Crespo,0UhSnbHhpp1BuqxXoFpWH9,El Cuerpo Me Pide,0.6990000000000001,0.866,7.0,-3.45,1.0,0.033,0.237,0.0,0.278,0.769,107.438,32
Cristian Castro,1mbyWJrDQJRpuFpzkjMnH2,Angel,0.573,0.589,8.0,-6.402,1.0,0.0256,0.523,3.1e-06,0.231,0.364,135.97899999999998,11
Preservation Hall Jazz Band,4wB2shyrhiiSjAArieIRYK,Winter Wonderland - Recorded at Electric Lady Studios NYC,0.546,0.6679999999999999,6.0,-8.687000000000001,1.0,0.163,0.4679999999999999,0.0,0.106,0.546,118.712,0
Leonel García,0MPD7Vky3rYhXOnCnZr5I9,Noche De Luz (with Jesse & Joy),0.446,0.321,2.0,-9.081,1.0,0.0265,0.752,0.0,0.144,0.192,92.991,33
Carlos Vives,1imzVwkMqRDohhFbxuxv9j,No Te Pongas Triste,0.589,0.958,5.0,-3.711,1.0,0.0501,0.193,0.0,0.0935,0.97,174.101,35
Juanes,2ALqtIJS3bnBqtTiJrClKs,El Burrito De Belén,0.684,0.898,11.0,-5.255,1.0,0.0561,0.122,0.0,0.246,0.933,179.94099999999997,33
Gloria Estefan,7rYC3pa1w04szXDCCOpbsd,Farolito (Little Star),0.797,0.847,10.0,-7.602,0.0,0.0942,0.266,0.0,0.0747,0.953,89.93,17
